gyroX,gyroY,gyroZ,accX,accY,accZ,pitch,roll,yaw,type
-440.55,-155.7,2.69,0.89,2.61,1.91,13.81,-23.15,118.54,3
-453.43,-161.93,2.93,0.9,2.58,1.97,7.73,-38.49,122.69,3
-470.09,-170.04,8.48,0.88,2.52,2.01,2.78,-54.65,128.32,3
-482.67,-182.68,8.91,0.81,2.46,1.93,-0.68,-71.98,135.45,3
-496.77,-197.2,13.49,0.69,2.34,1.81,-1.98,-90.54,144.05,3
-521.73,-235.84,15.87,0.56,2.15,1.75,0,-110.53,154.06,3
-548.89,-283.02,17.46,0.56,2.04,1.79,6.09,-131.23,163.64,3
-570.43,-315.8,21.42,0.63,1.92,1.86,16.41,-152.54,170.92,3
-598.51,-351.81,27.4,0.67,1.7,1.95,30.29,-175.98,-186.47,3
-635.25,-386.6,46.39,0.68,1.65,2.05,45.06,152.82,166.1,3
-681.95,-408.63,78.43,0.73,1.69,2.12,52.19,105.84,142.02,3
-748.72,-429.26,126.89,0.74,1.71,2.11,42.71,56.53,117.53,3
-802.19,-445.31,156.31,0.74,1.73,2.01,23.52,20.51,110.87,3
-862.06,-469.42,179.32,0.88,1.51,1.88,3.25,-12.21,117.58,3
-937.26,-502.69,206.54,1.01,1.45,1.78,-10.18,-48.5,134.48,3
-976.75,-513.85,221.8,1.05,1.57,1.66,-10.44,-88.68,156.06,3
-1012.27,-533.2,222.96,1.05,1.66,1.44,2.74,-128.06,-187.23,3
-1042.91,-556.82,220.64,1.09,1.7,1.24,24.47,-167.67,-182.16,3
-1072.27,-598.88,218.87,1.14,1.8,0.97,44.09,140.66,161.73,3
-1078.55,-627.75,214.11,1.19,1.94,0.82,41.83,74.34,127.51,3
-1088.2,-638,213.5,1.26,2.21,0.67,18.75,25.31,113.63,3
-1111.21,-643.68,202.82,1.34,2.36,0.49,-6.38,-15.17,119.56,3
-1119.14,-635.68,191.59,1.31,2.75,0.29,-21.44,-61.3,139.96,3
-1126.89,-623.17,164.37,1.49,3.07,-0.24,-19.38,-112.5,165.48,3
-1113.77,-655.27,90.82,1.49,3.38,-0.69,-1.07,-158.75,-178.01,3
-1088.75,-704.22,16.3,1.57,3.41,-0.85,24.55,158.22,-177.58,3
-1061.34,-753.48,-41.87,1.89,3.54,-0.76,43.15,102.84,158.5,3
-1032.35,-782.9,-81.05,2.19,3.98,-0.6,35.19,40.3,122.51,3
-998.54,-791.2,-124.39,2.47,4.64,-0.6,8.27,-1.72,108.66,3
-963.62,-773.32,-166.2,2.77,5.3,-0.69,-21.28,-36.7,111.43,3
-935.85,-732.67,-212.65,3.11,6.12,-0.9,-44.12,-82.67,132.5,3
-909.3,-674.99,-267.46,3.52,6.96,-1.43,-46.49,-146.6,-187.78,3
-897.83,-603.58,-360.84,3.94,7.48,-2.31,-26.77,162.82,-163.96,3
-874.33,-555.73,-442.75,4.74,6.73,-3.6,-0.13,127.77,-158.86,3
-790.53,-495.85,-571.23,5.75,6.03,-4.88,26.87,96.28,-166.95,3
-674.26,-456.42,-689.94,6.96,5.44,-6.2,50.77,55.68,163.97,3
-438.84,-439.64,-864.14,7.78,5,-6.57,51.25,-5.23,101.38,3
-112.79,-418.15,-1001.59,7.94,5.12,-6.67,22.95,-30.96,61.6,3
164.86,-379.76,-1065.55,7.94,5.64,-6.19,-9.53,-23.85,31.96,3
454.41,-321.53,-1083.07,7.94,6.1,-5.19,-26.83,12.39,-9.44,3
768.25,-224.73,-1035.77,7.94,6.33,-3.73,-11.13,60.05,-46.42,3
1093.51,-98.94,-932.43,7.94,6.66,-1.82,17.23,109.55,-49.42,3
1509.52,129.88,-707.76,7.94,7.92,-0.66,24.06,175.78,-27.33,3
1744.57,280.88,-479.13,7.94,7.94,-0.16,9.9,-120.22,-25.2,3
1806.4,327.33,-147.16,7.94,7.94,1.97,11.75,-58.1,-38.8,3
1820.13,395.87,163.7,7.94,7.94,3.23,26.88,8.22,-33.8,3
1712.77,355.77,404.17,7.94,7.94,6.53,20.3,77.77,-9.91,3
1618.29,354.61,669.49,7.94,7.94,7.94,-11.27,136.66,-5.24,3
1646.61,500.98,974.12,7.94,7.94,7.94,-37.3,-145.99,-47.33,3
1591.13,788.02,1457.34,7.94,7.94,7.94,1.68,-73.54,-94.32,3
1372.5,1152.1,1848.45,7.94,7.94,7.94,72.44,-6.12,-69.39,3
981.93,1495.67,1984.31,7.94,7.94,7.94,16.68,127.68,44.43,3
455.87,1698.06,1984.31,4.16,7.94,7.94,-67.72,137.56,40.75,3
-169.86,1639.59,1984.31,-6.77,7.94,7.94,-30.16,-59.13,-138.23,3
-758.12,1277.53,1984.31,-8,7.94,6,37.31,-98.77,-155.62,3
-1208.37,276.86,1494.51,-8,7.94,4.61,63.62,157.13,134.2,3
-1166.08,-332.95,1042.85,-8,7.94,4.15,39.49,71.4,82.84,3
-1031.86,-799.8,632.87,-8,7.94,4.37,3.34,27.76,68.76,3
-903.08,-1043.95,360.11,-5.63,7.94,5.63,-36.14,-6.13,72.32,3
-806.46,-1010.74,238.71,-3.4,7.94,6.74,-61.04,-66.94,112.98,3
-735.66,-844.97,197.57,-2.69,7.94,6.48,-50.8,-133.33,159.4,3
-699.58,-657.96,98.75,-3.14,7.94,4.73,-28.71,-169.09,-187.86,3
-660.4,-620.24,51.7,-3.33,7.14,3.85,-4.61,164.8,170.56,3
-590.58,-645.51,0.73,-2.64,5.33,3.86,19.36,140.73,159.42,3
-482.6,-672.42,-26.73,-2.16,4.41,4.43,37.01,111.2,135.26,3
-353.33,-682.86,-43.46,-1.79,4.59,5.02,40.07,76.09,100.1,3
-223.94,-661.74,-35.46,-1.42,4.7,5.41,28.49,50.92,71.24,3
-173.58,-642.33,-27.16,-1.54,4.42,5.44,10.37,37.39,52.01,3
-163.82,-637.94,-15.56,-1.58,4.24,5.41,-10.16,30.78,37.59,3
-170.84,-644.23,-3.42,-1.51,4.1,5.34,-31.43,28.94,24.13,3
-185.18,-647.83,8.12,-1.21,3.97,5.11,-52.07,33.41,6.81,3
-195.98,-639.59,13.31,-0.87,3.56,4.95,-68.57,56.09,-27.62,3
-176.15,-611.15,12.08,-0.61,3,4.96,-70.39,111.63,-92.66,3
-126.95,-585.63,14.47,-0.47,2.68,5.04,-57.15,141.62,-130.01,3
-65,-557.5,16.42,-0.32,2.44,5.14,-40.68,152.22,-146.57,3
8.79,-519.78,32.9,-0.29,2.44,5.21,-23.72,157.33,-156.88,3
41.63,-496.34,42.79,-0.26,2.65,5.14,-6.95,159.9,-165.21,3
53.65,-476.5,52.12,-0.3,2.8,4.99,9.72,160.2,-173.45,3
55.97,-457.89,67.14,-0.35,2.81,4.79,24.11,156.65,-184.31,3
28.99,-416.32,115.11,-0.47,2.58,4.3,36.48,148.03,160.81,3
6.65,-385.01,151.18,-0.5,2.4,4.01,44.78,132.82,140.13,3
-4.46,-365.42,171.57,-0.6,2.35,3.83,46.85,112.74,115.09,3
-11.78,-343.32,189.82,-0.76,2.32,3.67,42.16,94.36,92.01,3
-16.72,-322.14,202.58,-0.92,2.22,3.49,32.97,81.73,75.08,3
-18.07,-305.11,212.71,-1.07,2.1,3.35,21.79,74.04,63.08,3
-15.26,-287.05,221.68,-1.25,1.96,3.17,10.04,69.83,54.34,3
-11.54,-275.63,217.47,-1.38,1.96,2.95,-1.32,67.62,47.06,3
-12.45,-271.3,204.65,-1.45,2.03,2.76,-11.8,66.76,40.21,3
-20.14,-264.16,184.63,-1.47,2,2.56,-21.09,66.85,33.2,3
-29.48,-263.37,163.94,-1.45,1.85,2.39,-29.27,67.8,25.7,3
-37.54,-256.53,143.31,-1.33,1.66,2.18,-36.23,69.83,17.33,3
-44.68,-248.6,119.08,-1.23,1.47,2,-41.59,72.78,8.23,3
-46.57,-238.22,103.52,-1.1,1.29,1.86,-45.75,76.59,-1.42,3
-45.59,-221.98,82.46,-0.82,1.09,1.68,-48.33,80.95,-11,3
-39.06,-195.56,59.75,-0.75,1.02,1.58,-49.85,85.45,-20.28,3
-34.06,-178.04,48.71,-0.67,0.92,1.46,-50.45,89.79,-29,3
-29.48,-168.09,39.86,-0.65,0.8,1.32,-50.43,93.83,-37.11,3
-20.45,-154.66,33.69,-0.57,0.71,1.22,-49.81,97.24,-43.94,3
-9.16,-136.6,22.64,-0.47,0.64,1.18,-48.82,100.14,-49.76,3
4.52,-129.46,10.8,-0.44,0.49,1.18,-47.17,103.07,-54.69,3
21.97,-123.35,-1.1,-0.42,0.44,1.19,-44.98,106.14,-59.03,3
43.15,-121.7,-16.42,-0.38,0.41,1.19,-42.14,109.26,-63.09,3
-24.41,-17.27,-85.94,-0.36,1.22,0.8,26.46,115.6,75.54,3
-25.82,-30.52,-89.11,-0.39,1.25,0.81,30.26,112.46,74.79,3
-30.4,-43.88,-89.36,-0.39,1.26,0.81,34.12,108.61,73.02,3
-38.33,-59.14,-92.35,-0.36,1.33,0.87,37.91,103.77,70.12,3
-49.07,-69.15,-90.39,-0.34,1.33,0.9,41.47,97.64,65.94,3
-60.49,-80.02,-90.64,-0.27,1.36,1.03,44.36,89.34,60.06,3
-84.05,-88.87,-87.89,-0.24,1.38,1.12,46.45,79.73,53.11,3
-93.32,-92.22,-88.75,-0.23,1.36,1.18,47.62,69.3,45.4,3
-103.15,-92.53,-89.36,-0.24,1.38,1.24,47.84,58.6,37.43,3
-109.99,-92.53,-89.17,-0.28,1.41,1.25,47.06,47.99,29.5,3
-118.53,-98.69,-91.13,-0.33,1.49,1.21,45.29,37.76,21.87,3
-126.16,-109.07,-91.92,-0.37,1.54,1.21,42.33,28.06,14.77,3
-134.4,-122.44,-94.18,-0.37,1.58,1.23,38.15,19.13,8.42,3
-144.41,-139.71,-96.01,-0.37,1.65,1.28,32.68,11,2.94,3
-156.92,-159.42,-99.67,-0.35,1.68,1.33,25.97,3.53,-1.71,3
-168.09,-178.89,-101.32,-0.32,1.69,1.39,18.22,-3.26,-5.3,3
-183.78,-196.04,-99.67,-0.28,1.74,1.44,9.75,-9.63,-7.83,3
-198,-211.67,-98.94,-0.22,1.8,1.52,0.53,-15.91,-9.47,3
-209.23,-225.46,-97.53,-0.19,1.79,1.63,-9.43,-22.62,-9.8,3
-224.43,-241.64,-87.34,-0.05,1.85,1.85,-19.47,-29.85,-8.86,3
-232.54,-248.66,-81.36,0.03,1.9,1.91,-29.34,-38.08,-6.47,3
-236.21,-253.48,-73.55,0.1,2.01,1.97,-38.72,-48.16,-1.88,3
-240.17,-258.97,-69.21,0.18,2.13,2.03,-47.2,-61.22,5.75,3
-246.64,-265.56,-61.58,0.2,2.26,2.1,-53.82,-79.27,18.09,3
-261.54,-275.15,-53.53,0.26,2.47,2.08,-57.05,-103.74,35.96,3
-281.13,-287.48,-44.43,0.46,2.52,2.06,-55.13,-131.03,55.39,3
-306.15,-305.54,-34.55,0.48,2.45,2.15,-48.05,-154.79,69.46,3
-335.69,-310,-17.21,0.47,2.45,2.17,-37.98,-173.64,75.88,3
-366.09,-307.13,1.95,0.54,2.49,2.17,-27.14,169.91,76.44,3
-385.38,-304.81,10.74,0.67,2.51,2.17,-16.77,153.8,72.92,3
-415.59,-295.59,24.23,0.76,2.44,2.2,-8.52,136.46,65.99,3
-438.72,-282.59,33.87,0.78,2.36,2.24,-3.69,117.57,56.82,3
-459.35,-264.77,46.26,0.79,2.28,2.26,-2.86,97.65,46.8,3
-475.71,-244.02,53.47,0.79,2.22,2.22,-5.86,77.68,37.74,3
-488.83,-228.76,62.38,0.7,2.12,2.08,-11.82,58.09,30.53,3
-501.22,-221.56,71.41,0.59,2.03,1.99,-19.73,38.9,25.78,3
-514.04,-226.93,79.53,0.41,1.95,1.85,-28.74,19.57,23.75,3
-528.26,-246.64,82.09,0.24,1.83,1.65,-38.52,-1.1,24.83,3
-534.73,-268.43,81.6,0.15,1.62,1.53,-47.85,-25.32,30.98,3
-545.35,-307.43,80.57,0.19,1.5,1.53,-55.22,-56.88,45.47,3
-555.54,-352.11,77.88,0.22,1.49,1.63,-56.53,-97.42,69.09,3
-596.86,-447.88,80.75,0.52,1.53,1.62,-46.69,-138.88,91.91,3
-626.4,-495,96.31,0.72,1.51,1.7,-29.01,-168.63,98.96,3
-666.02,-529.91,115.23,0.93,1.47,1.82,-10,165.6,94.29,3
-694.52,-541.99,132.32,1.09,1.47,1.91,4.73,136.99,80.13,3
-730.41,-542.72,150.88,1.17,1.46,1.97,9.06,103.65,59.42,3
-764.53,-526.73,168.58,1.21,1.6,1.91,0.3,70.15,40.05,3
-794.74,-510.86,174.62,1.16,1.6,1.87,-17.06,39.57,28.29,3
-821.72,-491.7,172.3,1,1.72,1.82,-36.79,8.24,26.45,3
-848.21,-481.99,162.84,0.93,1.83,1.65,-53.39,-32.84,38.98,3
-868.47,-496.52,120.3,0.45,1.85,1.19,-59.84,-92.69,71.38,3
-873.41,-528.69,82.4,0.4,2.07,1.05,-48.71,-150.6,100.7,3
-884.09,-575.26,25.94,0.66,2.19,0.76,-28.01,170.33,106.93,3
-883.12,-611.63,-23.01,0.7,2.34,0.34,-6.42,136.94,98.66,3
-867.55,-661.87,-83.62,0.78,2.54,-0.11,9.27,101.56,78.51,3
-851.14,-733.15,-145.94,1.02,2.7,-0.49,10.82,63.66,49.41,3
-831.79,-801.51,-203,1.34,2.89,-0.8,-5.39,31.45,21.57,3
-807.8,-861.15,-245.48,1.79,2.99,-0.8,-34.16,9.64,-0.02,3
-777.16,-890.93,-275.45,2.26,3.37,-0.53,-68.22,-0.65,-22.31,3
-732.42,-839.23,-298.16,2.84,4.35,-0.32,-77.83,126.96,-178.35,3
-706.6,-740.72,-314.58,3.05,5.4,-0.62,-49.38,127.14,151.53,3
-691.28,-667.42,-344.73,3.4,6.27,-1.19,-24.69,110.76,133.68,3
-668.95,-598.57,-386.66,3.83,6.62,-2.02,-5.28,90.07,114.11,3
-623.96,-554.14,-454.1,4.42,6.74,-3.09,7.76,66.6,89.98,3
-545.23,-545.96,-537.05,4.97,6.35,-3.96,11.99,42.52,59.88,3
-431.09,-567.02,-616.46,6.02,6.04,-4.45,5.46,23.71,27.1,3
-285.71,-587.1,-709.29,7.21,6.02,-4.83,-7.79,16.85,-7.21,3
-109.5,-585.88,-790.65,7.94,5.96,-5.24,-17.97,28.15,-46.44,3
157.1,-559.14,-851.44,7.94,6.22,-5.25,-14.65,50.85,-87.61,3
533.39,-493.47,-850.1,7.94,7.38,-4.45,5.84,78.9,-117.75,3
778.26,-409.48,-804.2,7.94,7.83,-3.75,33.23,113.53,-127.75,3
1072.69,-284.55,-722.47,7.94,7.94,-2.3,50.65,174.22,-109.19,3
1372.86,-129.7,-596.98,7.94,7.94,-1,43.9,-116.46,-89.07,3
1567.02,21.73,-281.86,7.94,7.94,0.29,37.34,-60.55,-91.25,3
1523.44,-48.4,-28.87,7.75,7.94,3.49,35.9,-2.17,-87.07,3
1438.23,-2.26,274.29,7.94,7.94,5.2,29.23,58.63,-73.59,3
1366.88,102.42,450.5,7.94,7.94,7.94,10.55,109.78,-67.76,3
1226.56,117.8,634.77,7.45,7.94,7.94,-11.81,154.74,-83.52,3
1256.65,26.18,834.78,7.94,7.94,7.94,-12.44,-150.92,-117.33,3
1513.73,164.18,1305.05,7.94,7.94,7.94,22.53,-97.11,-154.23,3
1536.74,557.98,1771.97,7.94,7.94,7.94,84.77,-34.12,-147.46,3
1288.21,979.49,1984.31,7.94,7.94,7.94,19.17,137.66,-16.77,3
853.82,1348.75,1984.31,7.94,7.94,7.94,-53.45,177.19,-57.97,3
159.79,1651.98,1984.31,0.83,7.94,7.94,-30.39,-78.99,-185.7,3
-610.84,1678.04,1984.31,-8,7.94,7.94,32.73,-111.72,119.63,3
-1146.61,1271.67,1753.66,-8,7.94,6.52,24.49,164.33,49.1,3
-1292.91,417.42,964.97,-8,7.94,4.47,19.76,107.94,27.49,3
-1164.86,-782.17,132.26,-8,7.94,6.03,13.75,52.54,-8.64,3
-1109.25,-1111.15,-115.97,-6.65,7.94,7.35,-14.26,10.43,-31.26,3
-1103.76,-814.45,-113.65,-3.68,7.94,7.13,-40.62,-30.81,-31.11,3
-1117,-599.12,-117.98,-4.62,7.94,5.15,-54.93,-83.98,-14.01,3
-1061.89,-466.19,-155.15,-5.26,7.06,3.04,-56.22,-147.23,17.93,3
-843.26,-440.55,-305.24,-4.53,6.02,1.91,-40.42,162.68,42.77,3
-676.21,-513.18,-426.94,-3.87,6.21,1.59,-12.5,133.89,48.34,3
-551.76,-597.35,-512.02,-3.29,6.16,1.95,18.45,111.27,39.5,3
-453.74,-654.6,-540.65,-2.23,5.48,2.48,41.61,78.24,11.53,3
-377.56,-679.81,-515.38,-0.66,4.16,3.15,41.36,33.36,-32.56,3
-302.67,-665.71,-443.42,-0.09,3.15,3.66,21.62,9.15,-58.88,3
-210.75,-613.1,-321.78,0.1,2.78,4.02,-1.73,0.09,-71.94,3
-142.21,-561.4,-225.59,-0.02,3.01,4.14,-23.12,-1.81,-79.25,3
-108.58,-528.14,-154.11,-0.3,3.06,3.86,-43.17,-0.94,-85.88,3
-95.58,-528.26,-117.74,-0.38,2.69,3.54,-62.62,4.2,-95.53,3
-79.59,-545.1,-91.37,-0.35,2.33,3.45,-80.35,36.55,-132.08,3
-60.3,-564.64,-65.73,-0.14,1.92,3.41,-73.9,146.26,115.46,3
-35.71,-568.12,-45.29,0.1,1.62,3.54,-54.95,160.6,98.69,3
-0.61,-544.31,-14.28,0.3,1.51,3.68,-36.15,165.03,91.84,3
19.71,-508.36,8.42,0.36,1.48,3.78,-18.46,167.35,86.81,3
38.27,-467.83,26.98,0.22,1.33,3.83,-1.7,168.8,82.22,3
53.22,-435.06,34.67,0.04,1.44,3.86,13.63,169.56,77.62,3
63.17,-383.61,44.62,-0.04,1.55,3.79,28.21,169.03,72.51,3
61.52,-354.92,42.24,-0.14,1.48,3.68,42.33,166.76,66.28,3
62.68,-339.42,38.57,-0.18,1.29,3.57,55.99,161.29,57.07,3
67.08,-331.79,33.87,-0.21,1.19,3.43,68.69,147.23,39.36,3
71.35,-329.04,27.89,-0.19,1.08,3.34,76.7,103.72,-7.73,3
78.55,-331.36,27.28,-0.18,0.89,3.34,71.39,50.65,-65.54,3
86.12,-330.32,30.58,-0.16,0.78,3.34,59.09,34.51,-86.82,3
95.95,-315.73,44.31,-0.14,0.72,3.35,46.03,30.54,-96.21,3
103.58,-295.1,54.87,-0.21,0.71,3.3,33.71,30.84,-101.6,3
111.15,-270.32,68.12,-0.31,0.73,3.22,22.29,32.8,-105.78,3
116.88,-257.93,70.43,-0.44,0.79,3.12,11.89,35.76,-109.6,3
120.48,-244.75,71.35,-0.57,0.92,2.96,2.53,39.46,-113.38,3
124.45,-233.95,71.41,-0.59,0.97,2.84,-5.82,43.78,-117.54,3
127.38,-225.95,62.74,-0.61,0.96,2.75,-13.02,48.78,-122.32,3
130.07,-223.57,54.75,-0.63,0.91,2.71,-19.21,54.4,-127.97,3
130.37,-224.37,48.4,-0.67,0.79,2.78,-24.59,60.57,-134.38,3
124.63,-220.46,52.37,-0.69,0.66,2.84,-29.3,67.01,-141.16,3
114.81,-206.12,61.16,-0.68,0.64,2.86,-33.35,73.32,-147.9,3
102.36,-185.42,68.6,-0.67,0.6,2.86,-36.76,79.18,-154.17,3
88.38,-164.49,71.04,-0.69,0.54,2.78,-39.54,84.48,-160,3
75.99,-144.78,67.75,-0.77,0.45,2.67,-41.65,89.13,-165.25,3
67.63,-128.05,60.36,-0.87,0.42,2.51,-42.97,93.48,-170.21,3
60.55,-122.8,47,-0.96,0.35,2.31,-43.45,97.67,-175.1,3
56.09,-123.78,15.32,-0.96,0.3,1.95,-42.25,101.72,-179.9,3
57.25,-125.61,-4.27,-0.88,0.25,1.79,-39.97,105.56,-184.47,3
59.94,-131.77,-27.34,-0.75,0.16,1.66,-36.67,109.16,171.22,3
64.64,-137.39,-47.73,-0.63,0.06,1.59,-32.23,112.47,167.26,3
69.21,-143.31,-66.89,-0.52,0,1.56,-27.21,115.33,163.8,3
72.27,-140.62,-75.62,-0.37,-0.03,1.52,-21.94,117.69,160.93,3
74.34,-137.08,-82.34,-0.27,-0.1,1.48,-16.45,119.77,158.37,3
76.35,-133.12,-87.52,-0.14,-0.09,1.49,-10.96,121.59,156.2,3
77.7,-121.64,-91.43,-0.02,-0.1,1.54,-5.56,123.11,154.4,3
75.26,-114.26,-93.14,0.1,-0.03,1.55,-0.47,124.28,153.1,3
68.24,-98.08,-93.44,0.22,0,1.56,4.42,124.97,152.21,3
49.13,-73.49,-99.12,0.26,-0.03,1.52,8.92,124.82,152.24,3
36.07,-63.48,-102.91,0.27,-0.05,1.44,13.28,124.36,152.54,3
27.04,-52.12,-103.58,0.29,-0.12,1.41,17.58,123.73,152.94,3
21.42,-40.59,-99.61,0.33,-0.19,1.31,21.69,123.12,153.3,3
20.02,-35.28,-94.12,0.34,-0.25,1.27,25.5,122.56,153.6,3
21.85,-31.74,-90.33,0.36,-0.25,1.24,29.25,122.17,153.8,3
23.68,-33.2,-87.04,0.39,-0.31,1.2,32.87,121.97,153.75,3
